日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260131.0,9698.0,クレオ,スタンダード（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,-,-
20260131.0,9699.0,ニシオホールディングス,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9701.0,東京會舘,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9702.0,アイ・エス・ビー,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9704.0,アゴーラ　ホスピタリティー　グループ,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9706.0,日本空港ビルデング,プライム（内国株式）,8050.0,不動産業,17.0,不動産,4.0,TOPIX Mid400
20260131.0,9708.0,帝国ホテル,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9709.0,ＮＣＳ＆Ａ,スタンダード（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,-,-
20260131.0,9713.0,ロイヤルホテル,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9715.0,トランス・コスモス,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9716.0,乃村工藝社,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9719.0,ＳＣＳＫ,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,4.0,TOPIX Mid400
20260131.0,9720.0,ホテル、ニューグランド,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9722.0,藤田観光,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9723.0,京都ホテル,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9726.0,ＫＮＴ－ＣＴホールディングス,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9729.0,トーカイ,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9731.0,白洋舎,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9733.0,ナガセ,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9735.0,セコム,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,2.0,TOPIX Large70
20260131.0,9739.0,ＮＳＷ,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9740.0,セントラル警備保障,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9742.0,アイネス,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9743.0,丹青社,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9744.0,メイテックグループホールディングス,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,4.0,TOPIX Mid400
20260131.0,9746.0,ＴＫＣ,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9753.0,アイエックス・ナレッジ,スタンダード（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,-,-
20260131.0,9755.0,応用地質,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9757.0,船井総研ホールディングス,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9759.0,ＮＳＤ,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,4.0,TOPIX Mid400
20260131.0,9760.0,進学会ホールディングス,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9761.0,東海リース,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9763.0,丸建リース,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9765.0,オオバ,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9766.0,コナミグループ,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,4.0,TOPIX Mid400
20260131.0,9767.0,日建工学,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9768.0,いであ,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9769.0,学究社,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9776.0,札幌臨床検査センター,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9778.0,昴,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9780.0,ハリマビステム,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9782.0,ディーエムエス,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9788.0,ナック,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9790.0,福井コンピュータホールディングス,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9791.0,ビケンテクノ,スタンダード（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,-,-
20260131.0,9793.0,ダイセキ,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9795.0,ステップ,プライム（内国株式）,9050.0,サービス業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9799.0,旭情報サービス,スタンダード（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,-,-
20260131.0,9812.0,テーオーホールディングス,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9816.0,ストライダーズ,スタンダード（内国株式）,8050.0,不動産業,17.0,不動産,-,-
20260131.0,9818.0,大丸エナウィン,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9820.0,エムティジェネックス,スタンダード（内国株式）,8050.0,不動産業,17.0,不動産,-,-
20260131.0,9823.0,マミーマートホールディングス,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9824.0,泉州電業,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,6.0,TOPIX Small 1
20260131.0,9827.0,リリカラ,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9828.0,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,スタンダード（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9830.0,トラスコ中山,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,6.0,TOPIX Small 1
20260131.0,9831.0,ヤマダホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,4.0,TOPIX Mid400
20260131.0,9832.0,オートバックスセブン,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,6.0,TOPIX Small 1
20260131.0,9835.0,ジュンテンドー,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9837.0,モリト,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,7.0,TOPIX Small 2
20260131.0,9842.0,アークランズ,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9843.0,ニトリホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,4.0,TOPIX Mid400
20260131.0,9845.0,パーカーコーポレーション,スタンダード（内国株式）,3200.0,化学,4.0,素材・化学,-,-
20260131.0,9846.0,天満屋ストア,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9849.0,共同紙販ホールディングス,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9850.0,グルメ杵屋,プライム（内国株式）,6100.0,小売業,14.0,小売,7.0,TOPIX Small 2
20260131.0,9853.0,銀座ルノアール,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9854.0,愛眼,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9856.0,ケーユーホールディングス,スタンダード（内国株式）,6100.0,小売業,14.0,小売,7.0,TOPIX Small 2
20260131.0,9857.0,英和,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9861.0,吉野家ホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,4.0,TOPIX Mid400
20260131.0,9867.0,ソレキア,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9869.0,加藤産業,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,6.0,TOPIX Small 1
20260131.0,9872.0,北恵,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9876.0,コックス,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9878.0,セキド,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9880.0,イノテック,プライム（内国株式）,3650.0,電気機器,9.0,電機・精密,7.0,TOPIX Small 2
20260131.0,9882.0,イエローハット,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,6.0,TOPIX Small 1
20260131.0,9885.0,シャルレ,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9887.0,松屋フーズホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9888.0,ＵＥＸ,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9889.0,ＪＢＣＣホールディングス,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,6.0,TOPIX Small 1
20260131.0,9890.0,マキヤ,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9895.0,コンセック,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9896.0,ＪＫホールディングス,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,7.0,TOPIX Small 2
20260131.0,9900.0,サガミホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9902.0,日伝,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,7.0,TOPIX Small 2
20260131.0,9903.0,カンセキ,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9904.0,ベリテ,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9906.0,藤井産業,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9908.0,日本電計,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9913.0,日邦産業,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9914.0,植松商会,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9927.0,ワットマン,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9928.0,ミロク情報サービス,プライム（内国株式）,5250.0,情報・通信業,10.0,情報通信・サービスその他,7.0,TOPIX Small 2
20260131.0,9929.0,平和紙業,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9930.0,北沢産業,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9932.0,杉本商事,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,7.0,TOPIX Small 2
20260131.0,9934.0,因幡電機産業,プライム（内国株式）,6050.0,卸売業,13.0,商社・卸売,4.0,TOPIX Mid400
20260131.0,9936.0,王将フードサービス,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9941.0,太洋物産,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9946.0,ミニストップ,プライム（内国株式）,6100.0,小売業,14.0,小売,7.0,TOPIX Small 2
20260131.0,9948.0,アークス,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
20260131.0,9950.0,ハチバン,スタンダード（内国株式）,6100.0,小売業,14.0,小売,-,-
20260131.0,9955.0,ヨンキュウ,スタンダード（内国株式）,6050.0,卸売業,13.0,商社・卸売,-,-
20260131.0,9956.0,バローホールディングス,プライム（内国株式）,6100.0,小売業,14.0,小売,6.0,TOPIX Small 1
